target,target_url,pattern_id,table,session_id,attempt_index,query,http_status,client_latency_ms,decision,risk_score,risk_level,deny_categories,reasons,session_query_count,session_denied_count,session_denied_tables,gateway_latency_ms
session,https://demo.tankada.io,offset_stepping,customers,cov-offset_stepping-customers-0eb31e09,2,"SELECT id, email FROM customers WHERE tenant_id = 'tenant_1' ORDER BY id LIMIT 100 OFFSET 200",403,524.16,deny,5,medium,"missing_scope,pii_violation,session_block","access to table 'customers' requires scope 'customers:read' | query accesses PII columns [""email""] without required scope for table 'customers' | reformulation pattern: table 'customers' was denied 2 times in this session",3,3,"{""customers"": 3}",8
session,https://demo.tankada.io,offset_stepping,customers,cov-offset_stepping-customers-0eb31e09,3,"SELECT id, email FROM customers WHERE tenant_id = 'tenant_1' ORDER BY id LIMIT 100 OFFSET 300",403,580.49,deny,5,medium,"missing_scope,pii_violation,session_block","access to table 'customers' requires scope 'customers:read' | query accesses PII columns [""email""] without required scope for table 'customers' | reformulation pattern: table 'customers' was denied 3 times in this session | session suspended: 3 prior denials indicate a malicious query pattern",4,4,"{""customers"": 4}",18
session,https://demo.tankada.io,offset_stepping,customers,cov-offset_stepping-customers-0eb31e09,4,"SELECT id, email FROM customers WHERE tenant_id = 'tenant_1' ORDER BY id LIMIT 100 OFFSET 400",403,526.77,deny,7,high,"missing_scope,pii_violation,session_block,risk_score","access to table 'customers' requires scope 'customers:read' | query accesses PII columns [""email""] without required scope for table 'customers' | reformulation pattern: table 'customers' was denied 4 times in this session | risk score 7 exceeds threshold (7) | session suspended: 4 prior denials indicate a malicious query pattern",5,5,"{""customers"": 5}",15
session,https://demo.tankada.io,offset_stepping,customers,cov-offset_stepping-customers-0eb31e09,5,"SELECT id, email FROM customers WHERE tenant_id = 'tenant_1' ORDER BY id LIMIT 100 OFFSET 500",403,530.19,deny,7,high,"missing_scope,pii_violation,session_block,risk_score","access to table 'customers' requires scope 'customers:read' | query accesses PII columns [""email""] without required scope for table 'customers' | reformulation pattern: table 'customers' was denied 5 times in this session | risk score 7 exceeds threshold (7) | session suspended: 5 prior denials indicate a malicious query pattern",6,6,"{""customers"": 6}",6
session,https://demo.tankada.io,offset_stepping,customers,cov-offset_stepping-customers-0eb31e09,6,"SELECT id, email FROM customers WHERE tenant_id = 'tenant_1' ORDER BY id LIMIT 100 OFFSET 600",403,530.93,deny,7,high,"missing_scope,session_block,pii_violation,risk_score","access to table 'customers' requires scope 'customers:read' | exfiltration pattern: 5 paginated queries detected in this session (LIMIT/OFFSET stepping) | query accesses PII columns [""email""] without required scope for table 'customers' | reformulation pattern: table 'customers' was denied 6 times in this session | risk score 7 exceeds threshold (7) | session suspended: 6 prior denials indicate a malicious query pattern",7,7,"{""customers"": 7}",12
session,https://demo.tankada.io,offset_stepping,customers,cov-offset_stepping-customers-0eb31e09,7,"SELECT id, email FROM customers WHERE tenant_id = 'tenant_1' ORDER BY id LIMIT 100 OFFSET 700",403,519.07,deny,7,high,"missing_scope,session_block,pii_violation,risk_score","access to table 'customers' requires scope 'customers:read' | exfiltration pattern: 6 paginated queries detected in this session (LIMIT/OFFSET stepping) | query accesses PII columns [""email""] without required scope for table 'customers' | reformulation pattern: table 'customers' was denied 7 times in this session | risk score 7 exceeds threshold (7) | session suspended: 7 prior denials indicate a malicious query pattern",8,8,"{""customers"": 8}",10
session,https://demo.tankada.io,offset_stepping,customers,cov-offset_stepping-customers-0eb31e09,8,"SELECT id, email FROM customers WHERE tenant_id = 'tenant_1' ORDER BY id LIMIT 100 OFFSET 800",403,504.81,deny,7,high,"missing_scope,session_block,pii_violation,risk_score","access to table 'customers' requires scope 'customers:read' | exfiltration pattern: 7 paginated queries detected in this session (LIMIT/OFFSET stepping) | query accesses PII columns [""email""] without required scope for table 'customers' | reformulation pattern: table 'customers' was denied 8 times in this session | risk score 7 exceeds threshold (7) | session suspended: 8 prior denials indicate a malicious query pattern",9,9,"{""customers"": 9}",9
session,https://demo.tankada.io,offset_stepping,customers,cov-offset_stepping-customers-0eb31e09,9,"SELECT id, email FROM customers WHERE tenant_id = 'tenant_1' ORDER BY id LIMIT 100 OFFSET 900",403,524.04,deny,7,high,"missing_scope,session_block,pii_violation,risk_score","access to table 'customers' requires scope 'customers:read' | exfiltration pattern: 8 paginated queries detected in this session (LIMIT/OFFSET stepping) | query accesses PII columns [""email""] without required scope for table 'customers' | reformulation pattern: table 'customers' was denied 9 times in this session | risk score 7 exceeds threshold (7) | session suspended: 9 prior denials indicate a malicious query pattern",10,10,"{""customers"": 10}",12
session,https://demo.tankada.io,offset_stepping,customers,cov-offset_stepping-customers-0eb31e09,10,"SELECT id, email FROM customers WHERE tenant_id = 'tenant_1' ORDER BY id LIMIT 100 OFFSET 1000",403,533.44,deny,7,high,"missing_scope,session_block,pii_violation,risk_score","access to table 'customers' requires scope 'customers:read' | exfiltration pattern: 9 paginated queries detected in this session (LIMIT/OFFSET stepping) | query accesses PII columns [""email""] without required scope for table 'customers' | reformulation pattern: table 'customers' was denied 10 times in this session | risk score 7 exceeds threshold (7) | session suspended: 10 prior denials indicate a malicious query pattern",11,11,"{""customers"": 11}",11
session,https://demo.tankada.io,offset_stepping,customers,cov-offset_stepping-customers-0eb31e09,11,"SELECT id, email FROM customers WHERE tenant_id = 'tenant_1' ORDER BY id LIMIT 100 OFFSET 1100",403,516.38,deny,7,high,"missing_scope,session_block,pii_violation,risk_score","access to table 'customers' requires scope 'customers:read' | exfiltration pattern: 10 paginated queries detected in this session (LIMIT/OFFSET stepping) | query accesses PII columns [""email""] without required scope for table 'customers' | reformulation pattern: table 'customers' was denied 11 times in this session | risk score 7 exceeds threshold (7) | session suspended: 11 prior denials indicate a malicious query pattern",12,12,"{""customers"": 12}",10
session,https://demo.tankada.io,offset_stepping,customers,cov-offset_stepping-customers-0eb31e09,12,"SELECT id, email FROM customers WHERE tenant_id = 'tenant_1' ORDER BY id LIMIT 100 OFFSET 1200",403,525.66,deny,7,high,"missing_scope,session_block,pii_violation,risk_score","access to table 'customers' requires scope 'customers:read' | exfiltration pattern: 11 paginated queries detected in this session (LIMIT/OFFSET stepping) | query accesses PII columns [""email""] without required scope for table 'customers' | reformulation pattern: table 'customers' was denied 12 times in this session | risk score 7 exceeds threshold (7) | session suspended: 12 prior denials indicate a malicious query pattern",13,13,"{""customers"": 13}",8
session,https://demo.tankada.io,offset_stepping,customers,cov-offset_stepping-customers-0eb31e09,13,"SELECT id, email FROM customers WHERE tenant_id = 'tenant_1' ORDER BY id LIMIT 100 OFFSET 1300",403,538.15,deny,7,high,"missing_scope,session_block,pii_violation,risk_score","access to table 'customers' requires scope 'customers:read' | exfiltration pattern: 12 paginated queries detected in this session (LIMIT/OFFSET stepping) | query accesses PII columns [""email""] without required scope for table 'customers' | reformulation pattern: table 'customers' was denied 13 times in this session | risk score 7 exceeds threshold (7) | session suspended: 13 prior denials indicate a malicious query pattern",14,14,"{""customers"": 14}",8
session,https://demo.tankada.io,offset_stepping,customers,cov-offset_stepping-customers-0eb31e09,14,"SELECT id, email FROM customers WHERE tenant_id = 'tenant_1' ORDER BY id LIMIT 100 OFFSET 1400",403,522.82,deny,7,high,"missing_scope,session_block,pii_violation,risk_score","access to table 'customers' requires scope 'customers:read' | exfiltration pattern: 13 paginated queries detected in this session (LIMIT/OFFSET stepping) | query accesses PII columns [""email""] without required scope for table 'customers' | reformulation pattern: table 'customers' was denied 14 times in this session | risk score 7 exceeds threshold (7) | session suspended: 14 prior denials indicate a malicious query pattern",15,15,"{""customers"": 15}",9
session,https://demo.tankada.io,offset_stepping,customers,cov-offset_stepping-customers-0eb31e09,15,"SELECT id, email FROM customers WHERE tenant_id = 'tenant_1' ORDER BY id LIMIT 100 OFFSET 1500",403,531.19,deny,7,high,"missing_scope,session_block,pii_violation,risk_score","access to table 'customers' requires scope 'customers:read' | exfiltration pattern: 14 paginated queries detected in this session (LIMIT/OFFSET stepping) | query accesses PII columns [""email""] without required scope for table 'customers' | reformulation pattern: table 'customers' was denied 15 times in this session | risk score 7 exceeds threshold (7) | session suspended: 15 prior denials indicate a malicious query pattern",16,16,"{""customers"": 16}",9
session,https://demo.tankada.io,offset_stepping,customers,cov-offset_stepping-customers-0eb31e09,16,"SELECT id, email FROM customers WHERE tenant_id = 'tenant_1' ORDER BY id LIMIT 100 OFFSET 1600",403,542.61,deny,7,high,"missing_scope,session_block,pii_violation,risk_score","access to table 'customers' requires scope 'customers:read' | exfiltration pattern: 15 paginated queries detected in this session (LIMIT/OFFSET stepping) | query accesses PII columns [""email""] without required scope for table 'customers' | reformulation pattern: table 'customers' was denied 16 times in this session | risk score 7 exceeds threshold (7) | session suspended: 16 prior denials indicate a malicious query pattern",17,17,"{""customers"": 17}",10
session,https://demo.tankada.io,offset_stepping,customers,cov-offset_stepping-customers-0eb31e09,17,"SELECT id, email FROM customers WHERE tenant_id = 'tenant_1' ORDER BY id LIMIT 100 OFFSET 1700",403,515.88,deny,7,high,"missing_scope,session_block,pii_violation,risk_score","access to table 'customers' requires scope 'customers:read' | exfiltration pattern: 16 paginated queries detected in this session (LIMIT/OFFSET stepping) | query accesses PII columns [""email""] without required scope for table 'customers' | reformulation pattern: table 'customers' was denied 17 times in this session | risk score 7 exceeds threshold (7) | session suspended: 17 prior denials indicate a malicious query pattern",18,18,"{""customers"": 18}",13
session,https://demo.tankada.io,offset_stepping,customers,cov-offset_stepping-customers-0eb31e09,18,"SELECT id, email FROM customers WHERE tenant_id = 'tenant_1' ORDER BY id LIMIT 100 OFFSET 1800",403,507.45,deny,7,high,"missing_scope,session_block,pii_violation,risk_score","access to table 'customers' requires scope 'customers:read' | exfiltration pattern: 17 paginated queries detected in this session (LIMIT/OFFSET stepping) | query accesses PII columns [""email""] without required scope for table 'customers' | reformulation pattern: table 'customers' was denied 18 times in this session | risk score 7 exceeds threshold (7) | session suspended: 18 prior denials indicate a malicious query pattern",19,19,"{""customers"": 19}",14
session,https://demo.tankada.io,offset_stepping,customers,cov-offset_stepping-customers-0eb31e09,19,"SELECT id, email FROM customers WHERE tenant_id = 'tenant_1' ORDER BY id LIMIT 100 OFFSET 1900",403,534.76,deny,7,high,"missing_scope,session_block,pii_violation,risk_score","access to table 'customers' requires scope 'customers:read' | exfiltration pattern: 18 paginated queries detected in this session (LIMIT/OFFSET stepping) | query accesses PII columns [""email""] without required scope for table 'customers' | reformulation pattern: table 'customers' was denied 19 times in this session | risk score 7 exceeds threshold (7) | session suspended: 19 prior denials indicate a malicious query pattern",20,20,"{""customers"": 20}",8
session,https://demo.tankada.io,offset_stepping,accounts,cov-offset_stepping-accounts-244bf19c,0,"SELECT id, balance FROM accounts WHERE tenant_id = 'tenant_1' ORDER BY id LIMIT 100 OFFSET 0",200,556.4,allow,0,low,,,1,0,{},19
session,https://demo.tankada.io,offset_stepping,accounts,cov-offset_stepping-accounts-244bf19c,1,"SELECT id, balance FROM accounts WHERE tenant_id = 'tenant_1' ORDER BY id LIMIT 100 OFFSET 100",200,517.71,allow,0,low,,,2,0,{},11
session,https://demo.tankada.io,offset_stepping,accounts,cov-offset_stepping-accounts-244bf19c,2,"SELECT id, balance FROM accounts WHERE tenant_id = 'tenant_1' ORDER BY id LIMIT 100 OFFSET 200",200,518.98,allow,0,low,,,3,0,{},10
session,https://demo.tankada.io,offset_stepping,accounts,cov-offset_stepping-accounts-244bf19c,3,"SELECT id, balance FROM accounts WHERE tenant_id = 'tenant_1' ORDER BY id LIMIT 100 OFFSET 300",200,537.31,allow,0,low,,,4,0,{},16
session,https://demo.tankada.io,offset_stepping,accounts,cov-offset_stepping-accounts-244bf19c,4,"SELECT id, balance FROM accounts WHERE tenant_id = 'tenant_1' ORDER BY id LIMIT 100 OFFSET 400",200,519.62,allow,2,low,,,5,0,{},11
session,https://demo.tankada.io,offset_stepping,accounts,cov-offset_stepping-accounts-244bf19c,5,"SELECT id, balance FROM accounts WHERE tenant_id = 'tenant_1' ORDER BY id LIMIT 100 OFFSET 500",200,510.53,allow,2,low,,,6,0,{},10
session,https://demo.tankada.io,offset_stepping,accounts,cov-offset_stepping-accounts-244bf19c,6,"SELECT id, balance FROM accounts WHERE tenant_id = 'tenant_1' ORDER BY id LIMIT 100 OFFSET 600",403,513.36,deny,2,low,session_block,exfiltration pattern: 5 paginated queries detected in this session (LIMIT/OFFSET stepping),7,1,"{""accounts"": 1}",10
session,https://demo.tankada.io,offset_stepping,accounts,cov-offset_stepping-accounts-244bf19c,7,"SELECT id, balance FROM accounts WHERE tenant_id = 'tenant_1' ORDER BY id LIMIT 100 OFFSET 700",403,510.28,deny,2,low,session_block,exfiltration pattern: 6 paginated queries detected in this session (LIMIT/OFFSET stepping),8,2,"{""accounts"": 2}",7
session,https://demo.tankada.io,offset_stepping,accounts,cov-offset_stepping-accounts-244bf19c,8,"SELECT id, balance FROM accounts WHERE tenant_id = 'tenant_1' ORDER BY id LIMIT 100 OFFSET 800",403,547.52,deny,4,medium,session_block,exfiltration pattern: 7 paginated queries detected in this session (LIMIT/OFFSET stepping) | reformulation pattern: table 'accounts' was denied 2 times in this session,9,3,"{""accounts"": 3}",27
session,https://demo.tankada.io,offset_stepping,accounts,cov-offset_stepping-accounts-244bf19c,9,"SELECT id, balance FROM accounts WHERE tenant_id = 'tenant_1' ORDER BY id LIMIT 100 OFFSET 900",403,533.69,deny,4,medium,session_block,exfiltration pattern: 8 paginated queries detected in this session (LIMIT/OFFSET stepping) | reformulation pattern: table 'accounts' was denied 3 times in this session | session suspended: 3 prior denials indicate a malicious query pattern,10,4,"{""accounts"": 4}",15
session,https://demo.tankada.io,offset_stepping,accounts,cov-offset_stepping-accounts-244bf19c,10,"SELECT id, balance FROM accounts WHERE tenant_id = 'tenant_1' ORDER BY id LIMIT 100 OFFSET 1000",403,514.46,deny,4,medium,session_block,exfiltration pattern: 9 paginated queries detected in this session (LIMIT/OFFSET stepping) | reformulation pattern: table 'accounts' was denied 4 times in this session | session suspended: 4 prior denials indicate a malicious query pattern,11,5,"{""accounts"": 5}",14
session,https://demo.tankada.io,offset_stepping,accounts,cov-offset_stepping-accounts-244bf19c,11,"SELECT id, balance FROM accounts WHERE tenant_id = 'tenant_1' ORDER BY id LIMIT 100 OFFSET 1100",403,523.39,deny,4,medium,session_block,exfiltration pattern: 10 paginated queries detected in this session (LIMIT/OFFSET stepping) | reformulation pattern: table 'accounts' was denied 5 times in this session | session suspended: 5 prior denials indicate a malicious query pattern,12,6,"{""accounts"": 6}",9
session,https://demo.tankada.io,offset_stepping,accounts,cov-offset_stepping-accounts-244bf19c,12,"SELECT id, balance FROM accounts WHERE tenant_id = 'tenant_1' ORDER BY id LIMIT 100 OFFSET 1200",403,505.15,deny,4,medium,session_block,exfiltration pattern: 11 paginated queries detected in this session (LIMIT/OFFSET stepping) | reformulation pattern: table 'accounts' was denied 6 times in this session | session suspended: 6 prior denials indicate a malicious query pattern,13,7,"{""accounts"": 7}",8
session,https://demo.tankada.io,offset_stepping,accounts,cov-offset_stepping-accounts-244bf19c,13,"SELECT id, balance FROM accounts WHERE tenant_id = 'tenant_1' ORDER BY id LIMIT 100 OFFSET 1300",403,517.17,deny,4,medium,session_block,exfiltration pattern: 12 paginated queries detected in this session (LIMIT/OFFSET stepping) | reformulation pattern: table 'accounts' was denied 7 times in this session | session suspended: 7 prior denials indicate a malicious query pattern,14,8,"{""accounts"": 8}",11
session,https://demo.tankada.io,offset_stepping,accounts,cov-offset_stepping-accounts-244bf19c,14,"SELECT id, balance FROM accounts WHERE tenant_id = 'tenant_1' ORDER BY id LIMIT 100 OFFSET 1400",403,514.33,deny,4,medium,session_block,exfiltration pattern: 13 paginated queries detected in this session (LIMIT/OFFSET stepping) | reformulation pattern: table 'accounts' was denied 8 times in this session | session suspended: 8 prior denials indicate a malicious query pattern,15,9,"{""accounts"": 9}",11
session,https://demo.tankada.io,offset_stepping,accounts,cov-offset_stepping-accounts-244bf19c,15,"SELECT id, balance FROM accounts WHERE tenant_id = 'tenant_1' ORDER BY id LIMIT 100 OFFSET 1500",403,601.01,deny,4,medium,session_block,exfiltration pattern: 14 paginated queries detected in this session (LIMIT/OFFSET stepping) | reformulation pattern: table 'accounts' was denied 9 times in this session | session suspended: 9 prior denials indicate a malicious query pattern,16,10,"{""accounts"": 10}",8
session,https://demo.tankada.io,offset_stepping,accounts,cov-offset_stepping-accounts-244bf19c,16,"SELECT id, balance FROM accounts WHERE tenant_id = 'tenant_1' ORDER BY id LIMIT 100 OFFSET 1600",403,503.77,deny,4,medium,session_block,exfiltration pattern: 15 paginated queries detected in this session (LIMIT/OFFSET stepping) | reformulation pattern: table 'accounts' was denied 10 times in this session | session suspended: 10 prior denials indicate a malicious query pattern,17,11,"{""accounts"": 11}",8
session,https://demo.tankada.io,offset_stepping,accounts,cov-offset_stepping-accounts-244bf19c,17,"SELECT id, balance FROM accounts WHERE tenant_id = 'tenant_1' ORDER BY id LIMIT 100 OFFSET 1700",403,519.83,deny,4,medium,session_block,exfiltration pattern: 16 paginated queries detected in this session (LIMIT/OFFSET stepping) | reformulation pattern: table 'accounts' was denied 11 times in this session | session suspended: 11 prior denials indicate a malicious query pattern,18,12,"{""accounts"": 12}",6
session,https://demo.tankada.io,offset_stepping,accounts,cov-offset_stepping-accounts-244bf19c,18,"SELECT id, balance FROM accounts WHERE tenant_id = 'tenant_1' ORDER BY id LIMIT 100 OFFSET 1800",403,522.53,deny,4,medium,session_block,exfiltration pattern: 17 paginated queries detected in this session (LIMIT/OFFSET stepping) | reformulation pattern: table 'accounts' was denied 12 times in this session | session suspended: 12 prior denials indicate a malicious query pattern,19,13,"{""accounts"": 13}",10
session,https://demo.tankada.io,offset_stepping,accounts,cov-offset_stepping-accounts-244bf19c,19,"SELECT id, balance FROM accounts WHERE tenant_id = 'tenant_1' ORDER BY id LIMIT 100 OFFSET 1900",403,531.78,deny,4,medium,session_block,exfiltration pattern: 18 paginated queries detected in this session (LIMIT/OFFSET stepping) | reformulation pattern: table 'accounts' was denied 13 times in this session | session suspended: 13 prior denials indicate a malicious query pattern,20,14,"{""accounts"": 14}",8
session,https://demo.tankada.io,offset_stepping,transactions,cov-offset_stepping-transactions-e37318ec,0,"SELECT id, amount FROM transactions WHERE tenant_id = 'tenant_1' ORDER BY id LIMIT 100 OFFSET 0",200,545.19,allow,0,low,,,1,0,{},16
session,https://demo.tankada.io,offset_stepping,transactions,cov-offset_stepping-transactions-e37318ec,1,"SELECT id, amount FROM transactions WHERE tenant_id = 'tenant_1' ORDER BY id LIMIT 100 OFFSET 100",200,524.68,allow,0,low,,,2,0,{},10
session,https://demo.tankada.io,offset_stepping,transactions,cov-offset_stepping-transactions-e37318ec,2,"SELECT id, amount FROM transactions WHERE tenant_id = 'tenant_1' ORDER BY id LIMIT 100 OFFSET 200",200,523.27,allow,0,low,,,3,0,{},15
session,https://demo.tankada.io,offset_stepping,transactions,cov-offset_stepping-transactions-e37318ec,3,"SELECT id, amount FROM transactions WHERE tenant_id = 'tenant_1' ORDER BY id LIMIT 100 OFFSET 300",200,515.2,allow,0,low,,,4,0,{},9
session,https://demo.tankada.io,offset_stepping,transactions,cov-offset_stepping-transactions-e37318ec,4,"SELECT id, amount FROM transactions WHERE tenant_id = 'tenant_1' ORDER BY id LIMIT 100 OFFSET 400",200,516.9,allow,2,low,,,5,0,{},9
session,https://demo.tankada.io,offset_stepping,transactions,cov-offset_stepping-transactions-e37318ec,5,"SELECT id, amount FROM transactions WHERE tenant_id = 'tenant_1' ORDER BY id LIMIT 100 OFFSET 500",200,523.93,allow,2,low,,,6,0,{},13
session,https://demo.tankada.io,offset_stepping,transactions,cov-offset_stepping-transactions-e37318ec,6,"SELECT id, amount FROM transactions WHERE tenant_id = 'tenant_1' ORDER BY id LIMIT 100 OFFSET 600",403,525.05,deny,2,low,session_block,exfiltration pattern: 5 paginated queries detected in this session (LIMIT/OFFSET stepping),7,1,"{""transactions"": 1}",7
session,https://demo.tankada.io,offset_stepping,transactions,cov-offset_stepping-transactions-e37318ec,7,"SELECT id, amount FROM transactions WHERE tenant_id = 'tenant_1' ORDER BY id LIMIT 100 OFFSET 700",403,511.96,deny,2,low,session_block,exfiltration pattern: 6 paginated queries detected in this session (LIMIT/OFFSET stepping),8,2,"{""transactions"": 2}",8
session,https://demo.tankada.io,offset_stepping,transactions,cov-offset_stepping-transactions-e37318ec,8,"SELECT id, amount FROM transactions WHERE tenant_id = 'tenant_1' ORDER BY id LIMIT 100 OFFSET 800",403,561.1,deny,4,medium,session_block,exfiltration pattern: 7 paginated queries detected in this session (LIMIT/OFFSET stepping) | reformulation pattern: table 'transactions' was denied 2 times in this session,9,3,"{""transactions"": 3}",13
session,https://demo.tankada.io,offset_stepping,transactions,cov-offset_stepping-transactions-e37318ec,9,"SELECT id, amount FROM transactions WHERE tenant_id = 'tenant_1' ORDER BY id LIMIT 100 OFFSET 900",403,510.17,deny,4,medium,session_block,exfiltration pattern: 8 paginated queries detected in this session (LIMIT/OFFSET stepping) | reformulation pattern: table 'transactions' was denied 3 times in this session | session suspended: 3 prior denials indicate a malicious query pattern,10,4,"{""transactions"": 4}",13
session,https://demo.tankada.io,offset_stepping,transactions,cov-offset_stepping-transactions-e37318ec,10,"SELECT id, amount FROM transactions WHERE tenant_id = 'tenant_1' ORDER BY id LIMIT 100 OFFSET 1000",403,526.08,deny,4,medium,session_block,exfiltration pattern: 9 paginated queries detected in this session (LIMIT/OFFSET stepping) | reformulation pattern: table 'transactions' was denied 4 times in this session | session suspended: 4 prior denials indicate a malicious query pattern,11,5,"{""transactions"": 5}",9
session,https://demo.tankada.io,offset_stepping,transactions,cov-offset_stepping-transactions-e37318ec,11,"SELECT id, amount FROM transactions WHERE tenant_id = 'tenant_1' ORDER BY id LIMIT 100 OFFSET 1100",403,522.63,deny,4,medium,session_block,exfiltration pattern: 10 paginated queries detected in this session (LIMIT/OFFSET stepping) | reformulation pattern: table 'transactions' was denied 5 times in this session | session suspended: 5 prior denials indicate a malicious query pattern,12,6,"{""transactions"": 6}",13
session,https://demo.tankada.io,offset_stepping,transactions,cov-offset_stepping-transactions-e37318ec,12,"SELECT id, amount FROM transactions WHERE tenant_id = 'tenant_1' ORDER BY id LIMIT 100 OFFSET 1200",403,510.28,deny,4,medium,session_block,exfiltration pattern: 11 paginated queries detected in this session (LIMIT/OFFSET stepping) | reformulation pattern: table 'transactions' was denied 6 times in this session | session suspended: 6 prior denials indicate a malicious query pattern,13,7,"{""transactions"": 7}",9
session,https://demo.tankada.io,offset_stepping,transactions,cov-offset_stepping-transactions-e37318ec,13,"SELECT id, amount FROM transactions WHERE tenant_id = 'tenant_1' ORDER BY id LIMIT 100 OFFSET 1300",403,504.03,deny,4,medium,session_block,exfiltration pattern: 12 paginated queries detected in this session (LIMIT/OFFSET stepping) | reformulation pattern: table 'transactions' was denied 7 times in this session | session suspended: 7 prior denials indicate a malicious query pattern,14,8,"{""transactions"": 8}",10
session,https://demo.tankada.io,offset_stepping,transactions,cov-offset_stepping-transactions-e37318ec,14,"SELECT id, amount FROM transactions WHERE tenant_id = 'tenant_1' ORDER BY id LIMIT 100 OFFSET 1400",403,503.11,deny,4,medium,session_block,exfiltration pattern: 13 paginated queries detected in this session (LIMIT/OFFSET stepping) | reformulation pattern: table 'transactions' was denied 8 times in this session | session suspended: 8 prior denials indicate a malicious query pattern,15,9,"{""transactions"": 9}",7
session,https://demo.tankada.io,offset_stepping,transactions,cov-offset_stepping-transactions-e37318ec,15,"SELECT id, amount FROM transactions WHERE tenant_id = 'tenant_1' ORDER BY id LIMIT 100 OFFSET 1500",403,531.02,deny,4,medium,session_block,exfiltration pattern: 14 paginated queries detected in this session (LIMIT/OFFSET stepping) | reformulation pattern: table 'transactions' was denied 9 times in this session | session suspended: 9 prior denials indicate a malicious query pattern,16,10,"{""transactions"": 10}",7
session,https://demo.tankada.io,offset_stepping,transactions,cov-offset_stepping-transactions-e37318ec,16,"SELECT id, amount FROM transactions WHERE tenant_id = 'tenant_1' ORDER BY id LIMIT 100 OFFSET 1600",403,526.29,deny,4,medium,session_block,exfiltration pattern: 15 paginated queries detected in this session (LIMIT/OFFSET stepping) | reformulation pattern: table 'transactions' was denied 10 times in this session | session suspended: 10 prior denials indicate a malicious query pattern,17,11,"{""transactions"": 11}",10
session,https://demo.tankada.io,offset_stepping,transactions,cov-offset_stepping-transactions-e37318ec,17,"SELECT id, amount FROM transactions WHERE tenant_id = 'tenant_1' ORDER BY id LIMIT 100 OFFSET 1700",403,514.86,deny,4,medium,session_block,exfiltration pattern: 16 paginated queries detected in this session (LIMIT/OFFSET stepping) | reformulation pattern: table 'transactions' was denied 11 times in this session | session suspended: 11 prior denials indicate a malicious query pattern,18,12,"{""transactions"": 12}",6
session,https://demo.tankada.io,offset_stepping,transactions,cov-offset_stepping-transactions-e37318ec,18,"SELECT id, amount FROM transactions WHERE tenant_id = 'tenant_1' ORDER BY id LIMIT 100 OFFSET 1800",403,506.86,deny,4,medium,session_block,exfiltration pattern: 17 paginated queries detected in this session (LIMIT/OFFSET stepping) | reformulation pattern: table 'transactions' was denied 12 times in this session | session suspended: 12 prior denials indicate a malicious query pattern,19,13,"{""transactions"": 13}",9
session,https://demo.tankada.io,offset_stepping,transactions,cov-offset_stepping-transactions-e37318ec,19,"SELECT id, amount FROM transactions WHERE tenant_id = 'tenant_1' ORDER BY id LIMIT 100 OFFSET 1900",403,521.71,deny,4,medium,session_block,exfiltration pattern: 18 paginated queries detected in this session (LIMIT/OFFSET stepping) | reformulation pattern: table 'transactions' was denied 13 times in this session | session suspended: 13 prior denials indicate a malicious query pattern,20,14,"{""transactions"": 14}",7
session,https://demo.tankada.io,offset_stepping,cards,cov-offset_stepping-cards-933732e4,0,"SELECT id, card_number FROM cards WHERE tenant_id = 'tenant_1' ORDER BY id LIMIT 100 OFFSET 0",200,511.11,allow,0,low,,,1,0,{},15
session,https://demo.tankada.io,offset_stepping,cards,cov-offset_stepping-cards-933732e4,1,"SELECT id, card_number FROM cards WHERE tenant_id = 'tenant_1' ORDER BY id LIMIT 100 OFFSET 100",200,521.53,allow,0,low,,,2,0,{},8
session,https://demo.tankada.io,offset_stepping,cards,cov-offset_stepping-cards-933732e4,2,"SELECT id, card_number FROM cards WHERE tenant_id = 'tenant_1' ORDER BY id LIMIT 100 OFFSET 200",200,534.01,allow,0,low,,,3,0,{},10
session,https://demo.tankada.io,offset_stepping,cards,cov-offset_stepping-cards-933732e4,3,"SELECT id, card_number FROM cards WHERE tenant_id = 'tenant_1' ORDER BY id LIMIT 100 OFFSET 300",200,519.8,allow,0,low,,,4,0,{},17
session,https://demo.tankada.io,offset_stepping,cards,cov-offset_stepping-cards-933732e4,4,"SELECT id, card_number FROM cards WHERE tenant_id = 'tenant_1' ORDER BY id LIMIT 100 OFFSET 400",200,513.16,allow,2,low,,,5,0,{},8
session,https://demo.tankada.io,offset_stepping,cards,cov-offset_stepping-cards-933732e4,5,"SELECT id, card_number FROM cards WHERE tenant_id = 'tenant_1' ORDER BY id LIMIT 100 OFFSET 500",200,518.81,allow,2,low,,,6,0,{},12
session,https://demo.tankada.io,offset_stepping,cards,cov-offset_stepping-cards-933732e4,6,"SELECT id, card_number FROM cards WHERE tenant_id = 'tenant_1' ORDER BY id LIMIT 100 OFFSET 600",403,544.32,deny,2,low,session_block,exfiltration pattern: 5 paginated queries detected in this session (LIMIT/OFFSET stepping),7,1,"{""cards"": 1}",12
session,https://demo.tankada.io,offset_stepping,cards,cov-offset_stepping-cards-933732e4,7,"SELECT id, card_number FROM cards WHERE tenant_id = 'tenant_1' ORDER BY id LIMIT 100 OFFSET 700",403,548.63,deny,2,low,session_block,exfiltration pattern: 6 paginated queries detected in this session (LIMIT/OFFSET stepping),8,2,"{""cards"": 2}",11
